"item","state","centre","urbanRural","date","meanPrice","lat","long"
"Sorghum","Jigawa","Birnin Kudu","Urban",2010-09-01,40.1541938781738,"11.45113","9.474893"
"Sorghum","Jigawa","Birnin Kudu","Urban",2010-11-01,42.0490951538086,"11.45113","9.474893"
"Cement Dangote","Jigawa","Dutse","Urban",2009-10-01,616.666687011719,"11.701111"," 9.341944"
"Maize Yellow","Jigawa","Dutse","Urban",2009-04-01,58.7911949157715,"11.701111"," 9.341944"
"Maize Yellow","Jigawa","Dutse","Urban",2009-09-01,74.0384674072266,"11.701111"," 9.341944"
"Rice Imported","Jigawa","Dutse","Urban",2009-04-01,176.724136352539,"11.701111"," 9.341944"
"Rice Local","Jigawa","Dutse","Urban",2009-02-01,123.076927185059,"11.701111"," 9.341944"
"Sorghum","Jigawa","Dutse","Urban",2009-04-01,49.1428413391113,"11.701111"," 9.341944"
"Sorghum","Jigawa","Dutse","Urban",2009-06-01,51.282039642334,"11.701111"," 9.341944"
"Sorghum","Jigawa","Dutse","Urban",2009-10-01,35.2564086914062,"11.701111"," 9.341944"
"Sorghum","Jigawa","Dutse","Urban",2009-11-01,52.9578056335449,"11.701111"," 9.341944"
"Drink Swan Water Bottle","Jigawa","Kazaure","Rural",2011-02-01,75.7099990844727,"12.657423","8.412094"
"Maize White","Jigawa","Kazaure","Urban",2009-01-01,48.9432792663574,"12.657423","8.412094"
"Maize White","Jigawa","Kazaure","Urban",2009-06-01,60.0502243041992,"12.657423","8.412094"
"Maize White","Jigawa","Kazaure","Rural",2009-11-01,57.0151710510254,"12.657423","8.412094"
"Maize White","Jigawa","Kazaure","Rural",2011-02-01,47.1053657531738,"12.657423","8.412094"
"Maize Yellow","Jigawa","Kazaure","Urban",2009-01-01,48.7412605285645,"12.657423","8.412094"
"Maize Yellow","Jigawa","Kazaure","Urban",2009-06-01,59.1742095947266,"12.657423","8.412094"
"Maize Yellow","Jigawa","Kazaure","Rural",2009-09-01,62.0879173278809,"12.657423","8.412094"
"Maize Yellow","Jigawa","Kazaure","Rural",2009-11-01,59.3432540893555,"12.657423","8.412094"
"Maize Yellow","Jigawa","Kazaure","Urban",2009-12-01,114.663070678711,"12.657423","8.412094"
"Maize Yellow","Jigawa","Kazaure","Rural",2010-08-01,72.6419296264648,"12.657423","8.412094"
"Maize Yellow","Jigawa","Kazaure","Rural",2011-02-01,47.9260101318359,"12.657423","8.412094"
"Rice Imported","Jigawa","Kazaure","Urban",2009-02-01,157.894744873047,"12.657423","8.412094"
"Rice Imported","Jigawa","Kazaure","Urban",2009-06-01,190.804595947266,"12.657423","8.412094"
"Rice Imported","Jigawa","Kazaure","Rural",2011-02-01,165.599029541016,"12.657423","8.412094"
"Rice Local","Jigawa","Kazaure","Urban",2009-06-01,127.58145904541,"12.657423","8.412094"
"Sorghum","Jigawa","Kazaure","Urban",2009-01-01,42.3036613464355,"12.657423","8.412094"
"Sorghum","Jigawa","Kazaure","Urban",2009-06-01,48.9591102600098,"12.657423","8.412094"
"Sorghum","Jigawa","Kazaure","Urban",2009-09-01,54.9865226745605,"12.657423","8.412094"
"Sorghum","Jigawa","Kazaure","Rural",2009-11-01,52.0209426879883,"12.657423","8.412094"
"Sorghum","Jigawa","Kazaure","Rural",2011-02-01,44.5696296691895,"12.657423","8.412094"
"Cement Dangote","Kaduna","Kaduna","Urban",2009-03-01,1766.66784667969,"10.523056"," 7.440278"
"Cement Dangote","Kaduna","Kaduna","Urban",2010-01-01,2870,"10.523056"," 7.440278"
"Cement Dangote","Kaduna","Kaduna","Urban",2010-02-01,1445,"10.523056"," 7.440278"
"Cement Dangote","Kaduna","Kaduna","Urban",2010-03-01,1496,"10.523056"," 7.440278"
"Cement Dangote","Kaduna","Kaduna","Urban",2010-04-01,1840,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2009-03-01,49.5481033325195,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2009-04-01,46.5367965698242,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2009-05-01,52.9256744384766,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2009-07-01,75.0932006835938,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2009-10-01,57.432430267334,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2009-12-01,52.0790634155273,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-01-01,54.7290725708008,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-02-01,52.1180381774902,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-03-01,57.2519073486328,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-04-01,64.5563354492188,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-05-01,56.7826385498047,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-06-01,55.4699516296387,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-07-01,59.1157455444336,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-08-01,57.0236434936523,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-09-01,54.8016700744629,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-11-01,50.2896842956543,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2010-12-01,48.8400497436523,"10.523056"," 7.440278"
"Maize White","Kaduna","Kaduna","Urban",2012-12-01,53.3310546875,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2009-03-01,50.923210144043,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2009-04-01,52.6244583129883,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2009-05-01,52.1216201782227,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2009-12-01,49.5480499267578,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-01-01,63.3119239807129,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-02-01,53.2846717834473,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-03-01,58.1583213806152,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-04-01,65.8076095581055,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-05-01,60.4892692565918,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-06-01,48.7804870605469,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-07-01,58.231990814209,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-08-01,57.6652565002441,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-11-01,54.3583221435547,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2010-12-01,51.2094764709473,"10.523056"," 7.440278"
"Maize Yellow","Kaduna","Kaduna","Urban",2012-12-01,55.7123107910156,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2009-03-01,159.646926879883,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2009-04-01,192.911254882812,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2009-05-01,167.173553466797,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-01-01,173.140960693359,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-02-01,260.355010986328,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-03-01,163.690475463867,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-04-01,183.968475341797,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-05-01,168.855361938477,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-06-01,145.957580566406,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-07-01,154.083679199219,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-08-01,151.96760559082,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-09-01,151.769638061523,"10.523056"," 7.440278"
"Rice Imported","Kaduna","Kaduna","Urban",2010-11-01,146.061553955078,"10.523056"," 7.440278"
