"region","zone","item","date","price","weight"
"Tigray","Central Tigray","Cement",2013-05-01,124.59,2
"Tigray","Central Tigray","Cement",2013-06-01,132.5,2
"Tigray","Central Tigray","Cement",2013-07-01,130,2
"Tigray","Central Tigray","Cement",2013-08-01,130,2
"Tigray","Central Tigray","Cement",2013-09-01,125,1
"Tigray","Central Tigray","Cement",2013-10-01,125,2
"Tigray","Central Tigray","Cement",2013-11-01,125,2
"Tigray","Central Tigray","Cement",2013-12-01,121.67,2
"Tigray","Central Tigray","Cement",2014-01-01,118.34,2
"Tigray","Central Tigray","Cement",2014-02-01,119.16,2
"Tigray","Central Tigray","Cement",2014-03-01,120,2
"Tigray","Central Tigray","Cement",2014-04-01,103.75,2
"Tigray","Central Tigray","Cement",2014-05-01,123.34,2
"Tigray","Central Tigray","Cement",2014-06-01,117.16,2
"Tigray","Central Tigray","Maize",2010-01-01,4.48,2
"Tigray","Central Tigray","Maize",2010-02-01,3.78,2
"Tigray","Central Tigray","Maize",2010-03-01,3.82,2
"Tigray","Central Tigray","Maize",2010-04-01,4.22,2
"Tigray","Central Tigray","Maize",2010-05-01,3.75,2
"Tigray","Central Tigray","Maize",2010-06-01,4.45,2
"Tigray","Central Tigray","Maize",2010-07-01,3.69,2
"Tigray","Central Tigray","Maize",2010-08-01,3.33,2
"Tigray","Central Tigray","Maize",2010-09-01,3.2,2
"Tigray","Central Tigray","Maize",2010-10-01,3.38,2
"Tigray","Central Tigray","Maize",2010-11-01,3.33,2
"Tigray","Central Tigray","Maize",2010-12-01,3.33,2
"Tigray","Central Tigray","Maize",2011-01-01,3.3,2
"Tigray","Central Tigray","Maize",2011-02-01,3.36,2
"Tigray","Central Tigray","Maize",2011-03-01,3.56,2
"Tigray","Central Tigray","Maize",2011-04-01,3.61,2
"Tigray","Central Tigray","Maize",2011-05-01,4.21,2
"Tigray","Central Tigray","Maize",2011-06-01,4.77,2
"Tigray","Central Tigray","Maize",2011-07-01,5.22,2
"Tigray","Central Tigray","Maize",2011-08-01,5.15,2
"Tigray","Central Tigray","Maize",2011-09-01,5.48,2
"Tigray","Central Tigray","Maize",2011-10-01,5.59,2
"Tigray","Central Tigray","Maize",2011-11-01,5.46,2
"Tigray","Central Tigray","Maize",2011-12-01,5.35,2
"Tigray","Central Tigray","Maize",2012-01-01,5.14,2
"Tigray","Central Tigray","Maize",2012-02-01,5.53,2
"Tigray","Central Tigray","Maize",2012-03-01,5.57,2
"Tigray","Central Tigray","Maize",2012-04-01,5.59,2
"Tigray","Central Tigray","Maize",2012-05-01,5.56,2
"Tigray","Central Tigray","Maize",2012-06-01,5.64,2
"Tigray","Central Tigray","Maize",2012-07-01,5.06,2
"Tigray","Central Tigray","Maize",2012-08-01,5.47,2
"Tigray","Central Tigray","Maize",2012-09-01,6.29,2
"Tigray","Central Tigray","Maize",2012-10-01,6.11,2
"Tigray","Central Tigray","Maize",2012-11-01,6.18,2
"Tigray","Central Tigray","Maize",2012-12-01,5.97,2
"Tigray","Central Tigray","Maize",2013-01-01,6.05,2
"Tigray","Central Tigray","Maize",2013-02-01,6.06,2
"Tigray","Central Tigray","Maize",2013-03-01,6.16,2
"Tigray","Central Tigray","Maize",2013-04-01,6.07,2
"Tigray","Central Tigray","Maize",2013-05-01,6.14,2
"Tigray","Central Tigray","Maize",2013-06-01,5.97,2
"Tigray","Central Tigray","Maize",2013-07-01,6.95,2
"Tigray","Central Tigray","Maize",2013-08-01,6.58,2
"Tigray","Central Tigray","Maize",2013-09-01,7.2,2
"Tigray","Central Tigray","Maize",2013-10-01,9.7,2
"Tigray","Central Tigray","Maize",2013-11-01,8.6,2
"Tigray","Central Tigray","Maize",2013-12-01,7.42,2
"Tigray","Central Tigray","Maize",2014-01-01,7.45,2
"Tigray","Central Tigray","Maize",2014-02-01,6.9,2
"Tigray","Central Tigray","Maize",2014-03-01,7.44,2
"Tigray","Central Tigray","Maize",2014-04-01,6.71,2
"Tigray","Central Tigray","Maize",2014-05-01,7.53,2
"Tigray","Central Tigray","Maize",2014-06-01,7.41,2
"Tigray","Central Tigray","Rice",2010-01-01,14.66,2
"Tigray","Central Tigray","Rice",2010-02-01,14.16,2
"Tigray","Central Tigray","Rice",2010-03-01,14.5,2
"Tigray","Central Tigray","Rice",2010-04-01,14.84,2
"Tigray","Central Tigray","Rice",2010-05-01,14.66,2
"Tigray","Central Tigray","Rice",2010-06-01,15.16,2
"Tigray","Central Tigray","Rice",2010-07-01,15,2
"Tigray","Central Tigray","Rice",2010-08-01,15,2
"Tigray","Central Tigray","Rice",2010-09-01,15.16,2
"Tigray","Central Tigray","Rice",2010-10-01,15.34,2
"Tigray","Central Tigray","Rice",2010-11-01,15.34,2
"Tigray","Central Tigray","Rice",2010-12-01,15.5,2
"Tigray","Central Tigray","Rice",2011-01-01,15.5,2
"Tigray","Central Tigray","Rice",2011-02-01,15,1
"Tigray","Central Tigray","Rice",2011-03-01,15,1
"Tigray","Central Tigray","Rice",2011-04-01,15,1
"Tigray","Central Tigray","Rice",2011-05-01,15,1
"Tigray","Central Tigray","Rice",2011-06-01,17,2
"Tigray","Central Tigray","Rice",2011-07-01,21.5,2
"Tigray","Central Tigray","Rice",2011-08-01,17.75,2
"Tigray","Central Tigray","Rice",2011-09-01,17.34,2
"Tigray","Central Tigray","Rice",2011-10-01,17.5,2
"Tigray","Central Tigray","Rice",2011-11-01,17.5,2
"Tigray","Central Tigray","Rice",2011-12-01,17.66,2
"Tigray","Central Tigray","Rice",2012-01-01,16.34,2
"Tigray","Central Tigray","Rice",2012-02-01,18,1
"Tigray","Central Tigray","Rice",2012-03-01,18,2
"Tigray","Central Tigray","Rice",2012-04-01,18.16,2
"Tigray","Central Tigray","Rice",2012-05-01,18,2
"Tigray","Central Tigray","Rice",2012-06-01,19,2
"Tigray","Central Tigray","Rice",2012-07-01,19,2
"Tigray","Central Tigray","Rice",2012-08-01,19.16,2
"Tigray","Central Tigray","Rice",2012-09-01,19,2
"Tigray","Central Tigray","Rice",2012-10-01,19,2
"Tigray","Central Tigray","Rice",2012-11-01,19,2
"Tigray","Central Tigray","Rice",2012-12-01,17.34,2
"Tigray","Central Tigray","Rice",2013-01-01,19,2
"Tigray","Central Tigray","Rice",2013-02-01,17.5,2
"Tigray","Central Tigray","Rice",2013-03-01,18,2
"Tigray","Central Tigray","Rice",2013-04-01,18,2
"Tigray","Central Tigray","Rice",2013-05-01,18,2
"Tigray","Central Tigray","Rice",2013-06-01,18,2
"Tigray","Central Tigray","Rice",2013-07-01,19,2
"Tigray","Central Tigray","Rice",2013-08-01,18.66,2
"Tigray","Central Tigray","Rice",2013-09-01,19,2
"Tigray","Central Tigray","Rice",2013-10-01,18.34,2
"Tigray","Central Tigray","Rice",2013-11-01,19.34,2
"Tigray","Central Tigray","Rice",2013-12-01,19,2
"Tigray","Central Tigray","Rice",2014-01-01,19,2
"Tigray","Central Tigray","Rice",2014-02-01,20,2
"Tigray","Central Tigray","Rice",2014-03-01,20,1
"Tigray","Central Tigray","Rice",2014-04-01,19,2
"Tigray","Central Tigray","Rice",2014-05-01,19,2
"Tigray","Central Tigray","Rice",2014-06-01,19,2
"Tigray","Central Tigray","Teff",2010-01-01,9.8,2
"Tigray","Central Tigray","Teff",2010-02-01,9.95,2
"Tigray","Central Tigray","Teff",2010-03-01,9.04,2
"Tigray","Central Tigray","Teff",2010-04-01,9.57,2
"Tigray","Central Tigray","Teff",2010-05-01,9.28,2
"Tigray","Central Tigray","Teff",2010-06-01,9.69,2
"Tigray","Central Tigray","Teff",2010-07-01,9.53,1
"Tigray","Central Tigray","Teff",2010-08-01,9.18,2
"Tigray","Central Tigray","Teff",2010-09-01,9.12,2
"Tigray","Central Tigray","Teff",2010-10-01,8.34,2
"Tigray","Central Tigray","Teff",2010-11-01,9.08,2
"Tigray","Central Tigray","Teff",2010-12-01,8.37,2
"Tigray","Central Tigray","Teff",2011-01-01,8.63,2
"Tigray","Central Tigray","Teff",2011-02-01,8.82,2
"Tigray","Central Tigray","Teff",2011-03-01,8.91,2
"Tigray","Central Tigray","Teff",2011-04-01,9.54,2
"Tigray","Central Tigray","Teff",2011-05-01,9.8,2
"Tigray","Central Tigray","Teff",2011-06-01,10.98,2
"Tigray","Central Tigray","Teff",2011-07-01,11.16,2
"Tigray","Central Tigray","Teff",2011-08-01,10.94,2
"Tigray","Central Tigray","Teff",2011-09-01,11.14,2
"Tigray","Central Tigray","Teff",2011-10-01,10.95,2
"Tigray","Central Tigray","Teff",2011-11-01,10.78,2
"Tigray","Central Tigray","Teff",2011-12-01,11.03,2
"Tigray","Central Tigray","Teff",2012-01-01,11.07,2
"Tigray","Central Tigray","Teff",2012-02-01,10.89,2
"Tigray","Central Tigray","Teff",2012-03-01,12.34,2
"Tigray","Central Tigray","Teff",2012-04-01,13.21,2
"Tigray","Central Tigray","Teff",2012-05-01,12.87,2
"Tigray","Central Tigray","Teff",2012-06-01,13.93,2
"Tigray","Central Tigray","Teff",2012-07-01,13.88,2
"Tigray","Central Tigray","Teff",2012-08-01,13.71,2
"Tigray","Central Tigray","Teff",2012-09-01,15.72,2
"Tigray","Central Tigray","Teff",2012-10-01,14.89,2
"Tigray","Central Tigray","Teff",2012-11-01,16.21,2
"Tigray","Central Tigray","Teff",2012-12-01,16.78,2
"Tigray","Central Tigray","Teff",2013-01-01,15.33,2
"Tigray","Central Tigray","Teff",2013-02-01,16.12,2
"Tigray","Central Tigray","Teff",2013-03-01,16.59,2
"Tigray","Central Tigray","Teff",2013-04-01,16.77,2
"Tigray","Central Tigray","Teff",2013-05-01,16.98,2
"Tigray","Central Tigray","Teff",2013-06-01,16.94,2
"Tigray","Central Tigray","Teff",2013-07-01,16.67,2
"Tigray","Central Tigray","Teff",2013-08-01,17.34,2
"Tigray","Central Tigray","Teff",2013-09-01,17.2,2
"Tigray","Central Tigray","Teff",2013-10-01,18.36,2
"Tigray","Central Tigray","Teff",2013-11-01,17.79,2
"Tigray","Central Tigray","Teff",2013-12-01,16.11,2
"Tigray","Central Tigray","Teff",2014-01-01,17.35,2
"Tigray","Central Tigray","Teff",2014-02-01,14.26,2
"Tigray","Central Tigray","Teff",2014-03-01,15.58,2
"Tigray","Central Tigray","Teff",2014-04-01,16.68,2
"Tigray","Central Tigray","Teff",2014-05-01,17.05,2
"Tigray","Central Tigray","Teff",2014-06-01,17.21,2
"Tigray","Central Tigray","Wheat",2010-01-01,5.5,2
"Tigray","Central Tigray","Wheat",2010-02-01,5.37,2
"Tigray","Central Tigray","Wheat",2010-03-01,5.48,2
"Tigray","Central Tigray","Wheat",2010-04-01,5.43,2
"Tigray","Central Tigray","Wheat",2010-05-01,5.73,2
"Tigray","Central Tigray","Wheat",2010-06-01,5.71,2
"Tigray","Central Tigray","Wheat",2010-07-01,5.64,2
"Tigray","Central Tigray","Wheat",2010-08-01,4.93,2
"Tigray","Central Tigray","Wheat",2010-09-01,4.92,2
"Tigray","Central Tigray","Wheat",2010-10-01,4.88,2
"Tigray","Central Tigray","Wheat",2010-11-01,4.68,2
"Tigray","Central Tigray","Wheat",2010-12-01,5.07,1
"Tigray","Central Tigray","Wheat",2011-01-01,5.06,2
"Tigray","Central Tigray","Wheat",2011-02-01,5.19,2
"Tigray","Central Tigray","Wheat",2011-03-01,4.9,2
"Tigray","Central Tigray","Wheat",2011-04-01,5.49,2
"Tigray","Central Tigray","Wheat",2011-05-01,5.48,2
"Tigray","Central Tigray","Wheat",2011-06-01,6.27,1
"Tigray","Central Tigray","Wheat",2011-07-01,6.26,1
"Tigray","Central Tigray","Wheat",2011-09-01,6.18,1
"Tigray","Central Tigray","Wheat",2011-10-01,8.35,2
"Tigray","Central Tigray","Wheat",2011-11-01,6.71,1
"Tigray","Central Tigray","Wheat",2011-12-01,8.39,2
"Tigray","Central Tigray","Wheat",2012-01-01,6.54,2
"Tigray","Central Tigray","Wheat",2012-02-01,6.2,1
"Tigray","Central Tigray","Wheat",2012-03-01,6.2,2
"Tigray","Central Tigray","Wheat",2012-04-01,8.36,2
"Tigray","Central Tigray","Wheat",2012-05-01,8.54,2
"Tigray","Central Tigray","Wheat",2012-06-01,7.46,2
"Tigray","Central Tigray","Wheat",2012-07-01,7.35,2
"Tigray","Central Tigray","Wheat",2012-08-01,7.06,2
"Tigray","Central Tigray","Wheat",2012-09-01,8.2,2
"Tigray","Central Tigray","Wheat",2012-10-01,6.86,2
"Tigray","Central Tigray","Wheat",2012-11-01,7.17,2
"Tigray","Central Tigray","Wheat",2012-12-01,7.11,2
"Tigray","Central Tigray","Wheat",2013-01-01,7.2,2
"Tigray","Central Tigray","Wheat",2013-02-01,7.7,2
"Tigray","Central Tigray","Wheat",2013-03-01,7.45,2
"Tigray","Central Tigray","Wheat",2013-04-01,7.96,2
"Tigray","Central Tigray","Wheat",2013-05-01,7.19,2
"Tigray","Central Tigray","Wheat",2013-06-01,8.58,2
"Tigray","Central Tigray","Wheat",2013-07-01,8.56,2
"Tigray","Central Tigray","Wheat",2013-08-01,8.62,2
"Tigray","Central Tigray","Wheat",2013-09-01,8.62,2
"Tigray","Central Tigray","Wheat",2013-10-01,8.58,2
"Tigray","Central Tigray","Wheat",2013-11-01,8.45,2
"Tigray","Central Tigray","Wheat",2013-12-01,7.64,2
"Tigray","Central Tigray","Wheat",2014-01-01,8.04,2
"Tigray","Central Tigray","Wheat",2014-02-01,7.72,2
"Tigray","Central Tigray","Wheat",2014-03-01,7.39,2
"Tigray","Central Tigray","Wheat",2014-04-01,11.46,2
"Tigray","Central Tigray","Wheat",2014-05-01,8.11,2
"Tigray","Central Tigray","Wheat",2014-06-01,8.09,2
"Tigray","Eastern Tigray","Barley",2010-01-01,5.61,2
"Tigray","Eastern Tigray","Barley",2010-02-01,5.25,2
"Tigray","Eastern Tigray","Barley",2010-03-01,5.36,2
"Tigray","Eastern Tigray","Barley",2010-04-01,4.98,2
"Tigray","Eastern Tigray","Barley",2010-05-01,5.54,2
"Tigray","Eastern Tigray","Barley",2010-06-01,5.59,2
"Tigray","Eastern Tigray","Barley",2010-07-01,5.39,2
"Tigray","Eastern Tigray","Barley",2010-08-01,5.84,2
"Tigray","Eastern Tigray","Barley",2010-09-01,5.21,2
"Tigray","Eastern Tigray","Barley",2010-10-01,4.86,2
"Tigray","Eastern Tigray","Barley",2010-11-01,4.21,2
"Tigray","Eastern Tigray","Barley",2010-12-01,4.25,2
"Tigray","Eastern Tigray","Barley",2011-01-01,4.64,2
"Tigray","Eastern Tigray","Barley",2011-02-01,4.39,2
"Tigray","Eastern Tigray","Barley",2011-03-01,5.25,2
"Tigray","Eastern Tigray","Barley",2011-04-01,4.51,2
"Tigray","Eastern Tigray","Barley",2011-05-01,5.28,2
"Tigray","Eastern Tigray","Barley",2011-06-01,6.06,2
"Tigray","Eastern Tigray","Barley",2011-07-01,5.92,2
"Tigray","Eastern Tigray","Barley",2011-08-01,6.39,2
"Tigray","Eastern Tigray","Barley",2011-09-01,6.42,2
"Tigray","Eastern Tigray","Barley",2011-10-01,6.21,2
"Tigray","Eastern Tigray","Barley",2011-11-01,6,2
"Tigray","Eastern Tigray","Barley",2011-12-01,6.29,2
"Tigray","Eastern Tigray","Barley",2012-01-01,6.19,2
"Tigray","Eastern Tigray","Barley",2012-02-01,6.14,2
"Tigray","Eastern Tigray","Barley",2012-03-01,6.88,2
"Tigray","Eastern Tigray","Barley",2012-04-01,7.12,2
"Tigray","Eastern Tigray","Barley",2012-05-01,7.57,2
"Tigray","Eastern Tigray","Barley",2012-06-01,7.05,2
"Tigray","Eastern Tigray","Barley",2012-07-01,7.57,2
"Tigray","Eastern Tigray","Barley",2012-08-01,7.62,2
"Tigray","Eastern Tigray","Barley",2012-09-01,7.21,2
"Tigray","Eastern Tigray","Barley",2012-10-01,7.62,2
"Tigray","Eastern Tigray","Barley",2012-11-01,6.71,2
"Tigray","Eastern Tigray","Barley",2012-12-01,7.35,2
"Tigray","Eastern Tigray","Barley",2013-01-01,6.96,2
"Tigray","Eastern Tigray","Barley",2013-02-01,7.05,2
"Tigray","Eastern Tigray","Barley",2013-03-01,7.91,2
"Tigray","Eastern Tigray","Barley",2013-04-01,7.91,2
"Tigray","Eastern Tigray","Barley",2013-05-01,8.52,2
"Tigray","Eastern Tigray","Barley",2013-06-01,9.22,2
"Tigray","Eastern Tigray","Barley",2013-07-01,9.55,2
"Tigray","Eastern Tigray","Barley",2013-08-01,9.66,2
"Tigray","Eastern Tigray","Barley",2013-09-01,11.54,2
"Tigray","Eastern Tigray","Barley",2013-10-01,10.15,2
"Tigray","Eastern Tigray","Barley",2013-11-01,8.27,2
"Tigray","Eastern Tigray","Barley",2013-12-01,8.26,2
"Tigray","Eastern Tigray","Barley",2014-01-01,8.25,2
"Tigray","Eastern Tigray","Barley",2014-02-01,8.65,2
"Tigray","Eastern Tigray","Barley",2014-03-01,7.88,2
"Tigray","Eastern Tigray","Barley",2014-04-01,8,2
"Tigray","Eastern Tigray","Barley",2014-05-01,8.34,2
"Tigray","Eastern Tigray","Barley",2014-06-01,8.76,2
"Tigray","Eastern Tigray","Beer",2010-01-01,6.8,2
"Tigray","Eastern Tigray","Beer",2010-02-01,7.13,2
"Tigray","Eastern Tigray","Beer",2010-03-01,6.6,1
"Tigray","Eastern Tigray","Beer",2010-04-01,6.6,1
"Tigray","Eastern Tigray","Beer",2010-05-01,6.6,1
"Tigray","Eastern Tigray","Beer",2010-06-01,7,1
"Tigray","Eastern Tigray","Beer",2010-07-01,7,1
"Tigray","Eastern Tigray","Beer",2010-08-01,7.26,1
"Tigray","Eastern Tigray","Beer",2010-12-01,7,1
"Tigray","Eastern Tigray","Beer",2012-08-01,10,1
"Tigray","Eastern Tigray","Beer",2012-10-01,10,1
"Tigray","Eastern Tigray","Beer",2012-12-01,10.67,1
"Tigray","Eastern Tigray","Beer",2013-01-01,11,1
"Tigray","Eastern Tigray","Beer",2013-02-01,11,1
"Tigray","Eastern Tigray","Beer",2013-04-01,11,1
"Tigray","Eastern Tigray","Beer",2013-05-01,11,1
"Tigray","Eastern Tigray","Beer",2013-06-01,11,1
"Tigray","Eastern Tigray","Beer",2013-07-01,11,1
"Tigray","Eastern Tigray","Beer",2013-08-01,11,1
"Tigray","Eastern Tigray","Beer",2013-09-01,12.67,1
"Tigray","Eastern Tigray","Beer",2013-10-01,12,1
"Tigray","Eastern Tigray","Beer",2013-11-01,12,1
"Tigray","Eastern Tigray","Beer",2013-12-01,12,1
"Tigray","Eastern Tigray","Beer",2014-01-01,12,1
"Tigray","Eastern Tigray","Beer",2014-02-01,12.67,1
"Tigray","Eastern Tigray","Beer",2014-03-01,12,1
"Tigray","Eastern Tigray","Beer",2014-04-01,12.33,1
"Tigray","Eastern Tigray","Beer",2014-05-01,12.33,1
"Tigray","Eastern Tigray","Beer",2014-06-01,12,1
"Tigray","Eastern Tigray","Cement",2010-01-01,109,2
"Tigray","Eastern Tigray","Cement",2010-02-01,99.25,2
"Tigray","Eastern Tigray","Cement",2010-03-01,125.41,2
"Tigray","Eastern Tigray","Cement",2010-04-01,150,2
"Tigray","Eastern Tigray","Cement",2010-05-01,199.17,2
"Tigray","Eastern Tigray","Cement",2010-06-01,179.5,2
"Tigray","Eastern Tigray","Cement",2010-07-01,144.58,2
"Tigray","Eastern Tigray","Cement",2010-08-01,151.58,2
"Tigray","Eastern Tigray","Cement",2010-09-01,163.33,2
"Tigray","Eastern Tigray","Cement",2010-10-01,153.33,2
"Tigray","Eastern Tigray","Cement",2010-11-01,163.33,2
"Tigray","Eastern Tigray","Cement",2010-12-01,179.58,2
"Tigray","Eastern Tigray","Cement",2011-01-01,179.17,1
"Tigray","Eastern Tigray","Cement",2011-02-01,166.67,2
"Tigray","Eastern Tigray","Cement",2011-03-01,190,2
"Tigray","Eastern Tigray","Cement",2011-04-01,202.92,2
"Tigray","Eastern Tigray","Cement",2011-05-01,195,1
"Tigray","Eastern Tigray","Cement",2011-07-01,161.5,1
"Tigray","Eastern Tigray","Cement",2011-08-01,158.33,2
"Tigray","Eastern Tigray","Cement",2011-09-01,158.5,2
"Tigray","Eastern Tigray","Cement",2011-10-01,155.75,2
"Tigray","Eastern Tigray","Cement",2011-11-01,155.75,2
"Tigray","Eastern Tigray","Cement",2011-12-01,125.83,2
"Tigray","Eastern Tigray","Cement",2012-01-01,127.5,2
"Tigray","Eastern Tigray","Cement",2012-02-01,115,2
"Tigray","Eastern Tigray","Cement",2012-03-01,113.5,2
"Tigray","Eastern Tigray","Cement",2012-04-01,115,2
"Tigray","Eastern Tigray","Cement",2012-05-01,111.66,2
"Tigray","Eastern Tigray","Cement",2012-06-01,142.67,2
"Tigray","Eastern Tigray","Cement",2012-07-01,114.09,2
"Tigray","Eastern Tigray","Cement",2012-08-01,111.5,2
"Tigray","Eastern Tigray","Cement",2012-09-01,110.91,2
"Tigray","Eastern Tigray","Cement",2012-10-01,111.16,2
"Tigray","Eastern Tigray","Cement",2012-11-01,116.25,2
"Tigray","Eastern Tigray","Cement",2012-12-01,109.59,2
"Tigray","Eastern Tigray","Cement",2013-01-01,114.75,2
"Tigray","Eastern Tigray","Cement",2013-02-01,114.16,2
"Tigray","Eastern Tigray","Cement",2013-03-01,127.5,2
"Tigray","Eastern Tigray","Cement",2013-04-01,127.25,2
"Tigray","Eastern Tigray","Cement",2013-05-01,130,2
"Tigray","Eastern Tigray","Cement",2013-06-01,125,2
"Tigray","Eastern Tigray","Cement",2013-07-01,113.25,2
"Tigray","Eastern Tigray","Cement",2013-08-01,113.25,2
"Tigray","Eastern Tigray","Cement",2013-09-01,113.75,2
"Tigray","Eastern Tigray","Cement",2013-10-01,117.91,2
"Tigray","Eastern Tigray","Cement",2013-11-01,113.75,2
"Tigray","Eastern Tigray","Cement",2013-12-01,110.41,2
"Tigray","Eastern Tigray","Cement",2014-01-01,115.41,2
"Tigray","Eastern Tigray","Cement",2014-02-01,107.5,2
"Tigray","Eastern Tigray","Cement",2014-03-01,107.5,2
"Tigray","Eastern Tigray","Cement",2014-04-01,107.91,2
"Tigray","Eastern Tigray","Cement",2014-05-01,108.16,2
