"region","item","date","price","weight"
"Addis Ababa","Cement",2011-11-01,181.33,6
"Addis Ababa","Cement",2011-12-01,150,9
"Addis Ababa","Cement",2012-01-01,141.79,7
"Addis Ababa","Cement",2012-02-01,137.41,9
"Addis Ababa","Cement",2012-03-01,121.21,11
"Addis Ababa","Cement",2012-04-01,143.24,9
"Addis Ababa","Cement",2012-05-01,134.41,11
"Addis Ababa","Cement",2012-06-01,127.73,11
"Addis Ababa","Cement",2012-07-01,128.26,11
"Addis Ababa","Cement",2012-08-01,127.62,11
"Addis Ababa","Cement",2012-09-01,124.53,11
"Addis Ababa","Cement",2012-10-01,123.41,11
"Addis Ababa","Cement",2012-11-01,122.75,10
"Addis Ababa","Cement",2012-12-01,122.67,10
"Addis Ababa","Cement",2013-01-01,117.95,10
"Addis Ababa","Cement",2013-02-01,118.6,10
"Addis Ababa","Cement",2013-03-01,118.39,9
"Addis Ababa","Cement",2013-04-01,118.88,10
"Addis Ababa","Cement",2013-05-01,115.06,10
"Addis Ababa","Cement",2013-06-01,120.42,10
"Addis Ababa","Cement",2013-07-01,123.6,10
"Addis Ababa","Cement",2013-08-01,121.92,10
"Addis Ababa","Cement",2013-09-01,120.89,10
"Addis Ababa","Cement",2013-10-01,119.59,11
"Addis Ababa","Cement",2013-11-01,117.67,11
"Addis Ababa","Cement",2013-12-01,120.68,10
"Addis Ababa","Cement",2014-01-01,125.6,10
"Addis Ababa","Cement",2014-02-01,125.73,10
"Addis Ababa","Cement",2014-03-01,120.22,10
"Addis Ababa","Cement",2014-04-01,119.97,10
"Addis Ababa","Cement",2014-05-01,131.23,10
"Addis Ababa","Cement",2014-06-01,119.76,10
"Addis Ababa","Maize",2010-01-01,4.07,12
"Addis Ababa","Maize",2010-02-01,4.03,12
"Addis Ababa","Maize",2010-03-01,3.9,12
"Addis Ababa","Maize",2010-04-01,3.87,12
"Addis Ababa","Maize",2010-05-01,3.77,12
"Addis Ababa","Maize",2010-06-01,3.78,12
"Addis Ababa","Maize",2010-07-01,3.73,12
"Addis Ababa","Maize",2010-08-01,3.67,12
"Addis Ababa","Maize",2010-09-01,3.7,12
"Addis Ababa","Maize",2010-10-01,3.7,12
"Addis Ababa","Maize",2010-11-01,3.6,12
"Addis Ababa","Maize",2010-12-01,3.65,12
"Addis Ababa","Maize",2011-01-01,3.69,12
"Addis Ababa","Maize",2011-02-01,3.62,12
"Addis Ababa","Maize",2011-03-01,4.28,12
"Addis Ababa","Maize",2011-04-01,4.51,12
"Addis Ababa","Maize",2011-05-01,5.86,12
"Addis Ababa","Maize",2011-06-01,5.85,12
"Addis Ababa","Maize",2011-07-01,5.8,11
"Addis Ababa","Maize",2011-08-01,7.04,12
"Addis Ababa","Maize",2011-09-01,7.4,8
"Addis Ababa","Maize",2011-10-01,7.66,12
"Addis Ababa","Maize",2011-11-01,7.56,12
"Addis Ababa","Maize",2011-12-01,6.35,12
"Addis Ababa","Maize",2012-01-01,5.83,12
"Addis Ababa","Maize",2012-02-01,6.06,11
"Addis Ababa","Maize",2012-03-01,6.42,12
"Addis Ababa","Maize",2012-04-01,6.48,12
"Addis Ababa","Maize",2012-05-01,6.33,12
"Addis Ababa","Maize",2012-06-01,6.45,12
"Addis Ababa","Maize",2012-07-01,6.76,12
"Addis Ababa","Maize",2012-08-01,6.72,12
"Addis Ababa","Maize",2012-09-01,6.8,12
"Addis Ababa","Maize",2012-10-01,6.81,12
"Addis Ababa","Maize",2012-11-01,6.72,12
"Addis Ababa","Maize",2012-12-01,6.72,12
"Addis Ababa","Maize",2013-01-01,6.52,12
"Addis Ababa","Maize",2013-02-01,6.6,12
"Addis Ababa","Maize",2013-03-01,6.46,12
"Addis Ababa","Maize",2013-04-01,6.51,12
"Addis Ababa","Maize",2013-05-01,6.78,12
"Addis Ababa","Maize",2013-06-01,6.82,12
"Addis Ababa","Maize",2013-07-01,7.3,12
"Addis Ababa","Maize",2013-08-01,7.43,12
"Addis Ababa","Maize",2013-09-01,8.28,12
"Addis Ababa","Maize",2013-10-01,9.42,12
"Addis Ababa","Maize",2013-11-01,9.6,12
"Addis Ababa","Maize",2013-12-01,7.53,12
"Addis Ababa","Maize",2014-01-01,7.23,11
"Addis Ababa","Maize",2014-02-01,7.03,12
"Addis Ababa","Maize",2014-03-01,6.85,12
"Addis Ababa","Maize",2014-04-01,7.26,12
"Addis Ababa","Maize",2014-05-01,7.29,12
"Addis Ababa","Maize",2014-06-01,7.46,12
"Addis Ababa","Rice",2010-01-01,12.11,12
"Addis Ababa","Rice",2010-02-01,12.17,12
"Addis Ababa","Rice",2010-03-01,12.76,12
"Addis Ababa","Rice",2010-04-01,12.62,12
"Addis Ababa","Rice",2010-05-01,12.46,12
"Addis Ababa","Rice",2010-06-01,12.38,12
"Addis Ababa","Rice",2010-07-01,12.11,11
"Addis Ababa","Rice",2010-08-01,12.32,12
"Addis Ababa","Rice",2010-09-01,12.68,12
"Addis Ababa","Rice",2010-10-01,13.36,12
"Addis Ababa","Rice",2010-11-01,13.43,12
"Addis Ababa","Rice",2010-12-01,13.62,12
"Addis Ababa","Rice",2011-01-01,12.42,12
"Addis Ababa","Rice",2011-02-01,12.39,12
"Addis Ababa","Rice",2011-03-01,12.34,11
"Addis Ababa","Rice",2011-04-01,13.88,10
"Addis Ababa","Rice",2011-05-01,14.89,10
"Addis Ababa","Rice",2011-06-01,15.51,11
"Addis Ababa","Rice",2011-07-01,15.04,12
"Addis Ababa","Rice",2011-08-01,15.28,12
"Addis Ababa","Rice",2011-09-01,14.97,12
"Addis Ababa","Rice",2011-10-01,15.04,12
"Addis Ababa","Rice",2011-11-01,15.01,12
"Addis Ababa","Rice",2011-12-01,14.85,12
"Addis Ababa","Rice",2012-01-01,14.82,12
"Addis Ababa","Rice",2012-02-01,14.92,12
"Addis Ababa","Rice",2012-03-01,14.69,12
"Addis Ababa","Rice",2012-04-01,14.86,12
"Addis Ababa","Rice",2012-05-01,14.76,12
"Addis Ababa","Rice",2012-06-01,14.72,12
"Addis Ababa","Rice",2012-07-01,14.65,12
"Addis Ababa","Rice",2012-08-01,14.78,12
"Addis Ababa","Rice",2012-09-01,14.67,12
"Addis Ababa","Rice",2012-10-01,14.75,12
"Addis Ababa","Rice",2012-11-01,14.67,12
"Addis Ababa","Rice",2012-12-01,14.51,12
"Addis Ababa","Rice",2013-01-01,14.67,12
"Addis Ababa","Rice",2013-02-01,15.17,12
"Addis Ababa","Rice",2013-03-01,15.14,12
"Addis Ababa","Rice",2013-04-01,15.51,12
"Addis Ababa","Rice",2013-05-01,15.51,12
"Addis Ababa","Rice",2013-06-01,15.86,12
"Addis Ababa","Rice",2013-07-01,15.94,12
"Addis Ababa","Rice",2013-08-01,15.73,12
"Addis Ababa","Rice",2013-09-01,15.78,12
"Addis Ababa","Rice",2013-10-01,15.75,12
"Addis Ababa","Rice",2013-11-01,15.72,12
"Addis Ababa","Rice",2013-12-01,15.64,12
"Addis Ababa","Rice",2014-01-01,15.59,12
"Addis Ababa","Rice",2014-02-01,15.55,11
"Addis Ababa","Rice",2014-03-01,15.53,12
"Addis Ababa","Rice",2014-04-01,15.51,12
"Addis Ababa","Rice",2014-05-01,15.75,12
"Addis Ababa","Rice",2014-06-01,15.64,12
"Addis Ababa","Teff",2010-01-01,10.3,12
"Addis Ababa","Teff",2010-02-01,10.06,12
"Addis Ababa","Teff",2010-03-01,10.03,12
"Addis Ababa","Teff",2010-04-01,9.91,12
"Addis Ababa","Teff",2010-05-01,9.77,12
"Addis Ababa","Teff",2010-06-01,9.89,12
"Addis Ababa","Teff",2010-07-01,9.98,12
"Addis Ababa","Teff",2010-08-01,9.92,12
"Addis Ababa","Teff",2010-09-01,9.92,12
"Addis Ababa","Teff",2010-10-01,9.98,12
"Addis Ababa","Teff",2010-11-01,9.44,12
"Addis Ababa","Teff",2010-12-01,9.16,11
"Addis Ababa","Teff",2011-01-01,9.39,11
"Addis Ababa","Teff",2011-02-01,8.99,12
"Addis Ababa","Teff",2011-03-01,9.21,12
"Addis Ababa","Teff",2011-04-01,9.9,12
"Addis Ababa","Teff",2011-05-01,10.3,12
"Addis Ababa","Teff",2011-06-01,10.7,12
"Addis Ababa","Teff",2011-07-01,10.25,12
"Addis Ababa","Teff",2011-08-01,10.47,12
"Addis Ababa","Teff",2011-09-01,10.52,7
"Addis Ababa","Teff",2011-10-01,10.94,12
"Addis Ababa","Teff",2011-11-01,11.01,12
"Addis Ababa","Teff",2011-12-01,10.93,12
"Addis Ababa","Teff",2012-01-01,10.91,12
"Addis Ababa","Teff",2012-02-01,11.16,12
"Addis Ababa","Teff",2012-03-01,13.21,12
"Addis Ababa","Teff",2012-04-01,13.32,12
"Addis Ababa","Teff",2012-05-01,13.59,12
"Addis Ababa","Teff",2012-06-01,13.75,12
"Addis Ababa","Teff",2012-07-01,13.98,12
"Addis Ababa","Teff",2012-08-01,15.43,12
"Addis Ababa","Teff",2012-09-01,15.81,12
"Addis Ababa","Teff",2012-10-01,15.77,12
"Addis Ababa","Teff",2012-11-01,15.93,12
"Addis Ababa","Teff",2012-12-01,15.82,12
"Addis Ababa","Teff",2013-01-01,15.69,12
"Addis Ababa","Teff",2013-02-01,15.53,12
"Addis Ababa","Teff",2013-03-01,15.71,12
"Addis Ababa","Teff",2013-04-01,15.74,12
"Addis Ababa","Teff",2013-05-01,15.78,12
"Addis Ababa","Teff",2013-06-01,16.25,12
"Addis Ababa","Teff",2013-07-01,16.24,12
"Addis Ababa","Teff",2013-08-01,16.32,12
"Addis Ababa","Teff",2013-09-01,16.85,12
"Addis Ababa","Teff",2013-10-01,17.16,12
"Addis Ababa","Teff",2013-11-01,17.18,12
"Addis Ababa","Teff",2013-12-01,16.5,12
"Addis Ababa","Teff",2014-01-01,15.58,12
"Addis Ababa","Teff",2014-02-01,15.44,12
"Addis Ababa","Teff",2014-03-01,15.5,12
"Addis Ababa","Teff",2014-04-01,15.66,12
"Addis Ababa","Teff",2014-05-01,15.79,12
"Addis Ababa","Teff",2014-06-01,15.81,12
"Addis Ababa","Wheat",2010-01-01,6.1,12
"Addis Ababa","Wheat",2010-02-01,5.88,12
"Addis Ababa","Wheat",2010-03-01,5.76,12
"Addis Ababa","Wheat",2010-04-01,5.75,12
"Addis Ababa","Wheat",2010-05-01,5.73,12
"Addis Ababa","Wheat",2010-06-01,5.84,12
"Addis Ababa","Wheat",2010-07-01,5.79,12
"Addis Ababa","Wheat",2010-08-01,5.77,12
"Addis Ababa","Wheat",2010-09-01,5.78,12
"Addis Ababa","Wheat",2010-10-01,5.77,12
"Addis Ababa","Wheat",2010-11-01,5.8,12
"Addis Ababa","Wheat",2010-12-01,6.18,12
"Addis Ababa","Wheat",2011-01-01,6.89,11
"Addis Ababa","Wheat",2011-02-01,6.53,12
"Addis Ababa","Wheat",2011-03-01,6.89,12
"Addis Ababa","Wheat",2011-04-01,7.58,12
"Addis Ababa","Wheat",2011-05-01,8.87,10
"Addis Ababa","Wheat",2011-06-01,9.95,11
"Addis Ababa","Wheat",2011-07-01,9.93,12
"Addis Ababa","Wheat",2011-08-01,10.08,12
"Addis Ababa","Wheat",2011-09-01,10.18,7
"Addis Ababa","Wheat",2011-10-01,10.94,12
"Addis Ababa","Wheat",2011-11-01,10.46,12
"Addis Ababa","Wheat",2011-12-01,10.33,12
"Addis Ababa","Wheat",2012-01-01,9.09,12
"Addis Ababa","Wheat",2012-02-01,9.16,12
"Addis Ababa","Wheat",2012-03-01,9.5,12
"Addis Ababa","Wheat",2012-04-01,9.6,12
"Addis Ababa","Wheat",2012-05-01,9.53,12
"Addis Ababa","Wheat",2012-06-01,9.54,12
"Addis Ababa","Wheat",2012-07-01,9.65,12
"Addis Ababa","Wheat",2012-08-01,9.57,12
"Addis Ababa","Wheat",2012-09-01,9.62,12
"Addis Ababa","Wheat",2012-10-01,9.46,12
"Addis Ababa","Wheat",2012-11-01,9.31,12
"Addis Ababa","Wheat",2012-12-01,9.15,12
"Addis Ababa","Wheat",2013-01-01,8.95,12
"Addis Ababa","Wheat",2013-02-01,8.73,12
"Addis Ababa","Wheat",2013-03-01,8.77,12
"Addis Ababa","Wheat",2013-04-01,8.87,12
"Addis Ababa","Wheat",2013-05-01,8.93,12
"Addis Ababa","Wheat",2013-06-01,9.04,12
"Addis Ababa","Wheat",2013-07-01,9.3,12
"Addis Ababa","Wheat",2013-08-01,9.46,12
"Addis Ababa","Wheat",2013-09-01,9.72,12
"Addis Ababa","Wheat",2013-10-01,10.07,12
"Addis Ababa","Wheat",2013-11-01,10.88,12
"Addis Ababa","Wheat",2013-12-01,10.33,12
"Addis Ababa","Wheat",2014-01-01,9.85,12
"Addis Ababa","Wheat",2014-02-01,9.71,12
"Addis Ababa","Wheat",2014-03-01,9.79,12
"Addis Ababa","Wheat",2014-04-01,10.29,12
"Addis Ababa","Wheat",2014-05-01,10.39,12
"Addis Ababa","Wheat",2014-06-01,11.02,12
"Diredawa","Barley",2010-01-01,6.44,3
"Diredawa","Barley",2010-02-01,6.11,3
"Diredawa","Barley",2010-03-01,6.22,3
"Diredawa","Barley",2010-04-01,6.22,3
"Diredawa","Barley",2010-05-01,6.13,3
"Diredawa","Barley",2010-06-01,6.06,3
"Diredawa","Barley",2010-07-01,6.06,3
"Diredawa","Barley",2010-08-01,6.19,3
"Diredawa","Barley",2010-09-01,5.94,3
"Diredawa","Barley",2010-10-01,5.94,3
"Diredawa","Barley",2010-11-01,5.79,3
"Diredawa","Barley",2010-12-01,5.61,3
"Diredawa","Barley",2011-01-01,6.25,2
"Diredawa","Barley",2011-02-01,6.08,2
"Diredawa","Barley",2011-03-01,6.5,2
"Diredawa","Barley",2011-04-01,7.58,2
"Diredawa","Barley",2011-05-01,7.75,2
"Diredawa","Barley",2011-06-01,8.59,2
"Diredawa","Barley",2011-07-01,8.67,3
"Diredawa","Barley",2011-08-01,9,3
"Diredawa","Barley",2011-09-01,9.06,3
"Diredawa","Barley",2011-10-01,9.39,3
"Diredawa","Barley",2011-11-01,9.44,3
"Diredawa","Barley",2011-12-01,9.67,3
"Diredawa","Barley",2012-01-01,9.28,3
"Diredawa","Barley",2012-02-01,8.67,3
"Diredawa","Barley",2012-03-01,9.14,3
"Diredawa","Barley",2012-04-01,9.11,3
"Diredawa","Barley",2012-05-01,9,3
"Diredawa","Barley",2012-06-01,8.95,3
"Diredawa","Barley",2012-07-01,9,3
"Diredawa","Barley",2012-08-01,9,3
"Diredawa","Barley",2012-09-01,9.03,3
"Diredawa","Barley",2012-10-01,9.11,3
"Diredawa","Barley",2012-11-01,9,3
"Diredawa","Barley",2012-12-01,8.94,3
"Diredawa","Barley",2013-01-01,8.28,3
"Diredawa","Barley",2013-02-01,8.61,3
"Diredawa","Barley",2013-03-01,8.44,3
"Diredawa","Barley",2013-04-01,8.5,3
"Diredawa","Barley",2013-05-01,8.39,3
"Diredawa","Barley",2013-06-01,8.44,3
"Diredawa","Barley",2013-07-01,8.72,3
"Diredawa","Barley",2013-08-01,8.72,3
"Diredawa","Barley",2013-09-01,8.78,3
"Diredawa","Barley",2013-10-01,9,3
"Diredawa","Barley",2013-11-01,9.5,2
"Diredawa","Barley",2013-12-01,9.39,3
"Diredawa","Barley",2014-01-01,9.61,3
"Diredawa","Barley",2014-02-01,9.14,3
"Diredawa","Barley",2014-03-01,8.67,3
"Diredawa","Barley",2014-04-01,8.89,3
"Diredawa","Barley",2014-05-01,9.11,3
"Diredawa","Barley",2014-06-01,10.03,3
"Diredawa","Beer",2012-06-01,9.24,1
"Diredawa","Beer",2012-07-01,9.9,1
"Diredawa","Beer",2012-08-01,9.46,1
"Diredawa","Beer",2012-09-01,9.9,1
"Diredawa","Beer",2012-10-01,9.9,1
"Diredawa","Beer",2012-11-01,10.12,1
"Diredawa","Beer",2012-12-01,10.56,1
"Diredawa","Beer",2013-01-01,16.33,1
"Diredawa","Beer",2013-02-01,16,1
"Diredawa","Beer",2013-03-01,11.22,1
"Diredawa","Beer",2013-04-01,10.56,1
"Diredawa","Beer",2013-05-01,10.78,1
"Diredawa","Beer",2013-06-01,11.22,1
"Diredawa","Beer",2013-07-01,11.22,1
"Diredawa","Beer",2013-08-01,11.22,1
"Diredawa","Beer",2013-09-01,11.22,2
"Diredawa","Beer",2013-10-01,11.22,2
"Diredawa","Beer",2013-11-01,11.22,1
"Diredawa","Beer",2013-12-01,11.22,2
"Diredawa","Beer",2014-01-01,11.39,2
"Diredawa","Beer",2014-02-01,11.22,2
"Diredawa","Beer",2014-03-01,11.22,1
"Diredawa","Beer",2014-04-01,11.22,1
"Diredawa","Beer",2014-05-01,11.44,1
"Diredawa","Beer",2014-06-01,11.33,2
"Diredawa","Cement",2010-01-01,102.33,3
"Diredawa","Cement",2010-02-01,91.44,3
"Diredawa","Cement",2010-03-01,121.11,3
"Diredawa","Cement",2010-04-01,157.89,3
"Diredawa","Cement",2010-05-01,174.22,3
"Diredawa","Cement",2010-06-01,175.56,3
"Diredawa","Cement",2010-07-01,162.22,3
"Diredawa","Cement",2010-08-01,171.44,3
"Diredawa","Cement",2010-09-01,182.5,2
"Diredawa","Cement",2010-10-01,169.78,3
"Diredawa","Cement",2010-11-01,165.5,2
"Diredawa","Cement",2010-12-01,116.33,3
"Diredawa","Cement",2011-01-01,165.33,2
"Diredawa","Cement",2011-02-01,184.17,2
"Diredawa","Cement",2011-03-01,172.33,2
"Diredawa","Cement",2011-04-01,182.5,2
"Diredawa","Cement",2011-05-01,216.67,2
"Diredawa","Cement",2011-06-01,218.5,2
"Diredawa","Cement",2011-07-01,192,2
"Diredawa","Cement",2011-08-01,183.33,3
"Diredawa","Cement",2011-09-01,170,3
"Diredawa","Cement",2011-10-01,157.78,3
"Diredawa","Cement",2011-11-01,152.44,3
"Diredawa","Cement",2011-12-01,133.33,3
"Diredawa","Cement",2012-01-01,116.44,3
"Diredawa","Cement",2012-02-01,106.11,3
"Diredawa","Cement",2012-03-01,97.34,2
"Diredawa","Cement",2012-04-01,116.11,3
"Diredawa","Cement",2012-05-01,136.67,3
"Diredawa","Cement",2012-06-01,120.33,3
"Diredawa","Cement",2012-07-01,119.22,3
"Diredawa","Cement",2012-08-01,85.78,3
"Diredawa","Cement",2012-09-01,116.44,3
"Diredawa","Cement",2012-10-01,107.5,2
"Diredawa","Cement",2012-11-01,104.44,3
"Diredawa","Cement",2012-12-01,97.78,3
"Diredawa","Cement",2013-01-01,91.53,3
"Diredawa","Cement",2013-02-01,101.89,3
"Diredawa","Cement",2013-03-01,98.78,3
"Diredawa","Cement",2013-04-01,92.5,3
"Diredawa","Cement",2013-05-01,90.67,3
"Diredawa","Cement",2013-06-01,90,3
"Diredawa","Cement",2013-07-01,90,3
"Diredawa","Cement",2013-08-01,90,3
"Diredawa","Cement",2013-09-01,89.89,3
"Diredawa","Cement",2013-10-01,88.11,3
"Diredawa","Cement",2013-11-01,88.11,3
"Diredawa","Cement",2013-12-01,87.67,3
"Diredawa","Cement",2014-01-01,86.67,3
"Diredawa","Cement",2014-02-01,85,3
"Diredawa","Cement",2014-03-01,84.34,2
"Diredawa","Cement",2014-04-01,85.89,3
"Diredawa","Cement",2014-05-01,84.22,3
"Diredawa","Cement",2014-06-01,93.33,3
"Diredawa","Maize",2010-01-01,4.5,3
"Diredawa","Maize",2010-02-01,4.17,3
"Diredawa","Maize",2010-03-01,4.17,3
"Diredawa","Maize",2010-04-01,4.11,3
"Diredawa","Maize",2010-05-01,3.94,3
"Diredawa","Maize",2010-06-01,4,3
"Diredawa","Maize",2010-07-01,4.03,3
"Diredawa","Maize",2010-08-01,3.89,3
"Diredawa","Maize",2010-09-01,3.79,2
"Diredawa","Maize",2010-10-01,3.89,3
"Diredawa","Maize",2010-11-01,3.8,3
"Diredawa","Maize",2010-12-01,3.61,3
"Diredawa","Maize",2011-01-01,3.67,3
"Diredawa","Maize",2011-02-01,3.78,3
"Diredawa","Maize",2011-03-01,4,3
"Diredawa","Maize",2011-04-01,4.39,3
"Diredawa","Maize",2011-05-01,6,3
"Diredawa","Maize",2011-06-01,6,3
"Diredawa","Maize",2011-07-01,6.11,3
"Diredawa","Maize",2011-08-01,6.83,3
"Diredawa","Maize",2011-09-01,6.75,3
"Diredawa","Maize",2011-10-01,7.39,3
"Diredawa","Maize",2011-11-01,6.72,3
"Diredawa","Maize",2011-12-01,6.64,3
"Diredawa","Maize",2012-01-01,6.33,3
"Diredawa","Maize",2012-02-01,6.05,3
"Diredawa","Maize",2012-03-01,6.61,3
"Diredawa","Maize",2012-04-01,6.22,3
"Diredawa","Maize",2012-05-01,6.17,3
"Diredawa","Maize",2012-06-01,6.17,3
"Diredawa","Maize",2012-07-01,6.22,3
"Diredawa","Maize",2012-08-01,6.72,3
"Diredawa","Maize",2012-09-01,6.56,3
"Diredawa","Maize",2012-10-01,6.72,3
"Diredawa","Maize",2012-11-01,6.72,3
"Diredawa","Maize",2012-12-01,6.83,3
"Diredawa","Maize",2013-01-01,6.36,3
"Diredawa","Maize",2013-02-01,6.45,3
"Diredawa","Maize",2013-03-01,6.5,3
"Diredawa","Maize",2013-04-01,6.45,3
"Diredawa","Maize",2013-05-01,6.44,3
"Diredawa","Maize",2013-06-01,6.94,3
"Diredawa","Maize",2013-07-01,7,3
"Diredawa","Maize",2013-08-01,7.17,3
"Diredawa","Maize",2013-09-01,7.39,3
"Diredawa","Maize",2013-10-01,8.17,3
"Diredawa","Maize",2013-11-01,8.33,3
"Diredawa","Maize",2013-12-01,7.83,3
"Diredawa","Maize",2014-01-01,7.83,3
"Diredawa","Maize",2014-02-01,7.44,3
"Diredawa","Maize",2014-03-01,7.33,3
"Diredawa","Maize",2014-04-01,7.39,3
"Diredawa","Maize",2014-05-01,7.62,2
"Diredawa","Maize",2014-06-01,7.22,3
"Diredawa","Rice",2010-01-01,12.78,3
"Diredawa","Rice",2010-02-01,12.33,3
"Diredawa","Rice",2010-03-01,12.22,3
"Diredawa","Rice",2010-04-01,12.33,3
"Diredawa","Rice",2010-05-01,12.17,3
"Diredawa","Rice",2010-06-01,12,3
"Diredawa","Rice",2010-07-01,11.89,3
"Diredawa","Rice",2010-08-01,11.89,3
"Diredawa","Rice",2010-09-01,11.66,2
"Diredawa","Rice",2010-10-01,13.56,3
"Diredawa","Rice",2010-11-01,12.78,3
"Diredawa","Rice",2010-12-01,13.33,3
"Diredawa","Rice",2011-01-01,12.78,3
"Diredawa","Rice",2011-02-01,12.5,3
"Diredawa","Rice",2011-03-01,12.83,3
"Diredawa","Rice",2011-04-01,13.61,3
"Diredawa","Rice",2011-05-01,14.17,3
"Diredawa","Rice",2011-06-01,14.78,3
"Diredawa","Rice",2011-07-01,14.56,3
"Diredawa","Rice",2011-08-01,15.22,3
"Diredawa","Rice",2011-09-01,15,3
"Diredawa","Rice",2011-10-01,14.61,3
"Diredawa","Rice",2011-11-01,14.67,3
"Diredawa","Rice",2011-12-01,14.83,3
"Diredawa","Rice",2012-01-01,15,3
"Diredawa","Rice",2012-02-01,14.84,3
"Diredawa","Rice",2012-03-01,15.11,3
"Diredawa","Rice",2012-04-01,15.11,3
"Diredawa","Rice",2012-05-01,15.06,3
"Diredawa","Rice",2012-06-01,14.66,3
"Diredawa","Rice",2012-07-01,15.33,3
"Diredawa","Rice",2012-08-01,14.78,3
"Diredawa","Rice",2012-09-01,14.89,3
"Diredawa","Rice",2012-10-01,14.56,3
"Diredawa","Rice",2012-11-01,14.89,3
"Diredawa","Rice",2012-12-01,14,3
"Diredawa","Rice",2013-01-01,13.89,3
"Diredawa","Rice",2013-02-01,14.16,2
"Diredawa","Rice",2013-03-01,14.33,3
"Diredawa","Rice",2013-04-01,14.34,2
"Diredawa","Rice",2013-05-01,14.67,3
"Diredawa","Rice",2013-06-01,14.56,3
"Diredawa","Rice",2013-07-01,14.78,3
"Diredawa","Rice",2013-08-01,15.11,3
"Diredawa","Rice",2013-09-01,15,3
"Diredawa","Rice",2013-10-01,15.11,3
"Diredawa","Rice",2013-11-01,15,3
"Diredawa","Rice",2013-12-01,15.06,3
"Diredawa","Rice",2014-01-01,14.67,3
"Diredawa","Rice",2014-02-01,14.33,3
"Diredawa","Rice",2014-03-01,14.56,3
"Diredawa","Rice",2014-04-01,14.5,2
"Diredawa","Rice",2014-05-01,14.67,3
"Diredawa","Rice",2014-06-01,14.78,3
"Diredawa","Teff",2010-01-01,11,3
"Diredawa","Teff",2010-02-01,10.67,3
"Diredawa","Teff",2010-03-01,10.58,3
"Diredawa","Teff",2010-04-01,10.88,2
"Diredawa","Teff",2010-05-01,10.59,2
"Diredawa","Teff",2010-06-01,10.83,2
"Diredawa","Teff",2010-07-01,10.78,3
"Diredawa","Teff",2010-08-01,10.86,3
"Diredawa","Teff",2010-09-01,10.64,3
"Diredawa","Teff",2010-10-01,10.54,2
"Diredawa","Teff",2010-11-01,10.42,3
"Diredawa","Teff",2010-12-01,9.89,3
"Diredawa","Teff",2011-01-01,10.34,2
"Diredawa","Teff",2011-02-01,9,1
"Diredawa","Teff",2011-03-01,9.41,2
"Diredawa","Teff",2011-04-01,10.59,2
"Diredawa","Teff",2011-05-01,10.84,2
"Diredawa","Teff",2011-06-01,11.09,2
"Diredawa","Teff",2011-07-01,11.07,3
"Diredawa","Teff",2011-08-01,11.19,3
"Diredawa","Teff",2011-09-01,11.31,3
"Diredawa","Teff",2011-10-01,11.56,3
"Diredawa","Teff",2011-11-01,11.25,3
"Diredawa","Teff",2011-12-01,11.5,3
"Diredawa","Teff",2012-01-01,11.83,3
"Diredawa","Teff",2012-02-01,11.92,3
"Diredawa","Teff",2012-03-01,13.7,3
"Diredawa","Teff",2012-04-01,14.42,3
"Diredawa","Teff",2012-05-01,14.78,3
"Diredawa","Teff",2012-06-01,15.03,3
"Diredawa","Teff",2012-07-01,14.97,3
"Diredawa","Teff",2012-08-01,16.67,3
"Diredawa","Teff",2012-09-01,16.78,3
"Diredawa","Teff",2012-10-01,17.06,3
"Diredawa","Teff",2012-11-01,17.39,3
"Diredawa","Teff",2012-12-01,16.75,2
"Diredawa","Teff",2013-01-01,16.45,3
"Diredawa","Teff",2013-02-01,16.94,3
"Diredawa","Teff",2013-03-01,16.61,3
"Diredawa","Teff",2013-04-01,16.83,3
"Diredawa","Teff",2013-05-01,17.28,3
"Diredawa","Teff",2013-06-01,17.97,3
"Diredawa","Teff",2013-07-01,17.97,3
"Diredawa","Teff",2013-08-01,18.2,3
"Diredawa","Teff",2013-09-01,18.33,3
"Diredawa","Teff",2013-10-01,18.31,3
"Diredawa","Teff",2013-11-01,18,3
"Diredawa","Teff",2013-12-01,17.33,3
"Diredawa","Teff",2014-01-01,16.83,3
"Diredawa","Teff",2014-02-01,16.42,3
"Diredawa","Teff",2014-03-01,16.41,2
"Diredawa","Teff",2014-04-01,16.55,3
"Diredawa","Teff",2014-05-01,16.94,3
"Diredawa","Teff",2014-06-01,16.94,3
"Diredawa","Wheat",2010-01-01,6.7,3
"Diredawa","Wheat",2010-02-01,6,3
"Diredawa","Wheat",2010-03-01,6.17,3
"Diredawa","Wheat",2010-04-01,5.89,3
"Diredawa","Wheat",2010-05-01,6,3
"Diredawa","Wheat",2010-06-01,6,3
"Diredawa","Wheat",2010-07-01,6,3
"Diredawa","Wheat",2010-08-01,6.06,3
"Diredawa","Wheat",2010-09-01,5.72,3
"Diredawa","Wheat",2010-10-01,6.12,3
"Diredawa","Wheat",2010-11-01,6.17,2
"Diredawa","Wheat",2010-12-01,5.78,3
"Diredawa","Wheat",2011-01-01,7,2
"Diredawa","Wheat",2011-02-01,6.33,1
"Diredawa","Wheat",2011-03-01,7.42,2
"Diredawa","Wheat",2011-04-01,8.25,2
"Diredawa","Wheat",2011-05-01,9,2
"Diredawa","Wheat",2011-06-01,9.75,2
