"item","region","zone","town","date","price","townCode","lat","lon"
"Teff","Tigray","Eastern Tigray","Wukero",2012-01-01,11.3,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-02-01,11.8,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-03-01,13.87,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-05-01,15,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-06-01,14.87,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-07-01,14.9,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-08-01,16.6,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-09-01,17.1,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-10-01,16.77,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-11-01,16.7,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2012-12-01,16.5,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-01-01,16.83,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-02-01,16.6,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-03-01,16.53,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-04-01,16.83,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-05-01,16.93,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-06-01,17.5,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-07-01,17.8,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-08-01,17.7,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-09-01,17.67,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-10-01,17.8,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-11-01,17.57,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2013-12-01,17,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2014-01-01,16.6,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2014-02-01,16,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2014-03-01,16.17,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2014-04-01,16,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2014-05-01,16.17,103062,13.784945764,39.599165117
"Teff","Tigray","Eastern Tigray","Wukero",2014-06-01,16.17,103062,13.784945764,39.599165117
"Teff","Tigray","South Tigray","Maychew",2010-01-01,10.48,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-02-01,9.33,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-03-01,9.77,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-04-01,9.45,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-05-01,9.72,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-06-01,8.83,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-07-01,9.02,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-08-01,8.71,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-09-01,8.27,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-10-01,8.25,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-11-01,6.77,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2010-12-01,7.14,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-01-01,7.87,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-02-01,6.77,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-03-01,6.72,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-04-01,8.27,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-05-01,8.89,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-06-01,10.48,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-07-01,10.5,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-08-01,10.5,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-09-01,10.51,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-10-01,10.36,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-11-01,10.27,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2011-12-01,9.85,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-01-01,9.71,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-02-01,10.93,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-03-01,12.1,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-04-01,12.16,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-05-01,12.56,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-06-01,12.44,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-07-01,13.15,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-08-01,14.5,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-09-01,15.6,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-10-01,16.92,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-11-01,14.16,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2012-12-01,13.99,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-01-01,16.8,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-02-01,16.32,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-03-01,16.17,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-04-01,17.57,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-05-01,17.65,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-06-01,17.64,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-07-01,16.96,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-08-01,17.24,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-09-01,15.33,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-10-01,15.9,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-11-01,14.39,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2013-12-01,13.15,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2014-01-01,13.53,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2014-02-01,13.4,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2014-03-01,13.46,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2014-04-01,14.2,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2014-05-01,12.92,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Maychew",2014-06-01,13.28,104051,12.780970705,39.542633662
"Teff","Tigray","South Tigray","Mekelle",2010-01-01,10.37,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-02-01,10.23,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-03-01,10.2,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-04-01,10.23,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-05-01,10,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-06-01,10,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-07-01,10.37,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-08-01,10.23,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-09-01,10.17,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-10-01,9.87,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-11-01,9.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2010-12-01,9.33,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-01-01,9.13,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-02-01,8.63,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-03-01,8.63,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-04-01,9.4,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-05-01,10,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-06-01,10.43,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-07-01,10.53,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-08-01,11.3,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-09-01,10.83,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-10-01,10.83,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-11-01,10.83,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2011-12-01,11.4,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-01-01,11.43,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-02-01,12,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-03-01,13.3,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-04-01,14.33,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-05-01,14.23,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-06-01,14.33,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-07-01,14.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-08-01,16.27,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-09-01,16.53,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-10-01,16.47,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-11-01,16.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2012-12-01,16,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-01-01,16.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-02-01,16.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-03-01,16.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-04-01,16.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-05-01,17,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-06-01,17.4,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-07-01,17.23,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-08-01,17.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-09-01,17.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-10-01,17.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-11-01,17.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2013-12-01,16.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2014-01-01,16,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2014-02-01,15.5,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2014-03-01,15.93,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2014-04-01,16,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2014-05-01,16,104091,13.505583811,39.487960542
"Teff","Tigray","South Tigray","Mekelle",2014-06-01,16.07,104091,13.505583811,39.487960542
"Teff","Afar","Zone 01","Asayta",2010-11-01,8.83,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2011-07-01,11,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2011-12-01,12,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2012-02-01,12,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2012-03-01,12.83,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2012-04-01,13,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2012-05-01,13.25,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2013-07-01,16,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2013-08-01,16.25,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2013-09-01,17,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2013-10-01,17,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2013-11-01,16.5,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2013-12-01,16.25,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2014-01-01,16.5,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2014-02-01,16.25,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2014-03-01,16.25,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2014-04-01,16.5,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2014-05-01,16,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Asayta",2014-06-01,16.5,201011,11.611449581,41.416130291
"Teff","Afar","Zone 01","Dubti",2010-01-01,12,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-02-01,11,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-03-01,11,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-04-01,10.5,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-05-01,11,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-06-01,9.17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-07-01,9,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-08-01,9.5,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-09-01,10.5,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2010-10-01,8.75,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-02-01,8,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-05-01,10,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-07-01,10.5,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-08-01,11,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-09-01,11,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-10-01,10.5,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-11-01,10.25,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2011-12-01,10.33,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-01-01,10.75,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-02-01,11.5,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-03-01,12.75,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-04-01,13.97,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-05-01,13.75,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-06-01,13.33,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-07-01,13.67,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-08-01,15.75,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-09-01,16.88,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-10-01,16,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-11-01,17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2012-12-01,14.67,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-01-01,15.5,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-02-01,16.33,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-03-01,15.67,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-04-01,16.17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-05-01,17.17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-06-01,17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-07-01,17.33,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-08-01,17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-09-01,17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-10-01,17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-11-01,17,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2013-12-01,16.33,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2014-01-01,15.33,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2014-02-01,15.67,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2014-03-01,15.67,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2014-04-01,16.33,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2014-05-01,15.67,201021,11.746562739,41.079035998
"Teff","Afar","Zone 01","Dubti",2014-06-01,16.83,201021,11.746562739,41.079035998
"Teff","Afar","Zone  03","Melka wereda",2010-01-01,10.17,203011,9.343056773,40.176880615
"Teff","Afar","Zone  03","Melka wereda",2010-02-01,10.5,203011,9.343056773,40.176880615
"Teff","Afar","Zone  03","Melka wereda",2010-03-01,10.5,203011,9.343056773,40.176880615
"Teff","Afar","Zone  03","Melka wereda",2010-04-01,10.5,203011,9.343056773,40.176880615
"Teff","Afar","Zone  03","Melka wereda",2010-05-01,9.93,203011,9.343056773,40.176880615
"Teff","Afar","Zone  03","Melka wereda",2010-06-01,10.17,203011,9.343056773,40.176880615
"Teff","Afar","Zone  03","Melka wereda",2010-07-01,9.9,203011,9.343056773,40.176880615
"Teff","Afar","Zone  03","Melka wereda",2010-08-01,9.7,203011,9.343056773,40.176880615
